Subject,Position,Session,A_x,A_y,A_z,G_x,G_y,G_z,C_1,Workout
1,wrist,1,0.496625,0.495375,0.5005,0.50046875,0.5011312499999999,0.5012875,0.4987123347397894,LegCurl
1,wrist,1,0.50675,0.504625,0.49775,0.500275,0.5005062499999999,0.4984749999999999,0.4996595323487806,LegCurl
1,wrist,1,0.5001249999999999,0.50175,0.501375,0.50125,0.4999625,0.50081875,0.5000400632911052,LegCurl
1,wrist,1,0.5,0.49725,0.501875,0.4998812499999999,0.50085625,0.50238125,0.5002872609001274,LegCurl
1,wrist,1,0.49625,0.496625,0.5001249999999999,0.50043125,0.5005875000000001,0.4994125,0.5009344585091186,LegCurl
1,wrist,1,0.50075,0.4992499999999999,0.501625,0.499375,0.501325,0.49918125,0.5004816561181098,LegCurl
1,wrist,1,0.5055,0.507,0.496625,0.50215,0.49965,0.49859375,0.5006955203937677,LegCurl
1,wrist,1,0.498625,0.4985,0.502875,0.497775,0.50015625,0.5022625000000001,0.49914271800279,LegCurl
1,wrist,1,0.49775,0.4983749999999999,0.5,0.50078125,0.4993375,0.5009,0.5009232489451145,LegCurl
1,wrist,1,0.4974999999999999,0.496875,0.5037499999999999,0.49831875,0.50078125,0.49991875,0.5006704465541058,LegCurl
1,wrist,1,0.4992499999999999,0.4997499999999999,0.4995,0.50148125,0.50023125,0.4992562499999999,0.5006509774964614,LegCurl
1,wrist,1,0.506625,0.503625,0.501625,0.4996125,0.500625,0.500625,0.5006981751054526,LegCurl
1,wrist,1,0.498,0.4978749999999999,0.501,0.5023062500000001,0.4996875,0.5005875000000001,0.5007120393811104,LegCurl
1,wrist,1,0.5051249999999999,0.502125,0.4985,0.501875,0.50035,0.49824375,0.5005592369901327,LegCurl
1,wrist,1,0.502,0.5025000000000001,0.501375,0.4999625,0.50074375,0.49953125,0.4998731012657905,LegCurl
1,wrist,1,0.494,0.4957499999999999,0.5037499999999999,0.50085625,0.5003875,0.500275,0.5005202988747818,LegCurl
1,wrist,1,0.489125,0.48825,0.50625,0.49824375,0.5000374999999999,0.5041375,0.5009341631504397,LegCurl
1,wrist,1,0.501,0.495375,0.497,0.5003875,0.499025,0.4993375,0.5015813607594619,LegCurl
1,wrist,1,0.500625,0.5,0.5035000000000001,0.4968375,0.5005062499999999,0.5003875,0.5013952250351198,LegCurl
1,wrist,1,0.497125,0.4957499999999999,0.5005,0.50116875,0.5001187500000001,0.4989437499999999,0.499942422644111,LegCurl
1,wrist,1,0.50175,0.501375,0.500375,0.4992562499999999,0.50140625,0.49769375,0.5005229535864666,LegCurl
1,wrist,1,0.50575,0.507,0.499,0.50078125,0.50046875,0.4998812499999999,0.5002368178621245,LegCurl
1,wrist,1,0.49775,0.497125,0.502,0.496875,0.50116875,0.5021875,0.5005809876542849,LegCurl
1,wrist,1,0.4995,0.4978749999999999,0.5035000000000001,0.4993375,0.500275,0.4994125,0.4994716799499777,LegCurl
1,wrist,1,0.501125,0.498125,0.5015,0.50015625,0.4996875,0.49730625,0.4999623722456395,LegCurl
1,wrist,1,0.501625,0.5042500000000001,0.5001249999999999,0.4994125,0.4993,0.49796875,0.500519731207968,LegCurl
1,wrist,1,0.49775,0.4997499999999999,0.5025000000000001,0.4991,0.5000374999999999,0.50055,0.5007437568369631,LegCurl
1,wrist,1,0.502375,0.50125,0.5005,0.4984375,0.49980625,0.50055,0.501134449132656,LegCurl
1,wrist,1,0.5,0.4983749999999999,0.501625,0.5001187500000001,0.4991,0.4992562499999999,0.4999918080949845,LegCurl
1,wrist,1,0.501,0.50175,0.4982499999999999,0.5005875000000001,0.49859375,0.49949375,0.5004825003906463,LegCurl
1,wrist,1,0.50325,0.5005,0.4995,0.49883125,0.49976875,0.500975,0.5002398593530059,LegCurl
1,wrist,1,0.500375,0.50275,0.5001249999999999,0.5012125000000001,0.4987125,0.50008125,0.5005972183153343,LegCurl
1,wrist,1,0.497125,0.495375,0.503375,0.49984375,0.4996125,0.50116875,0.5007212439443295,LegCurl
1,wrist,1,0.499625,0.4985,0.4987499999999999,0.5010125,0.4996125,0.49890625,0.5005119362400223,LegCurl
1,wrist,1,0.49175,0.493125,0.505625,0.497775,0.500625,0.5003875,0.5011359618690175,LegCurl
1,wrist,1,0.5065000000000001,0.506875,0.4983749999999999,0.501325,0.49914375,0.49851875,0.500793320831346,LegCurl
1,wrist,1,0.495875,0.4945,0.50325,0.5,0.5001187500000001,0.500625,0.5010173464603411,LegCurl
1,wrist,1,0.5015,0.502375,0.499,0.49965,0.49991875,0.4993,0.5006747054227006,LegCurl
1,wrist,1,0.499875,0.4943749999999999,0.505625,0.4995687499999999,0.499375,0.49820625,0.5008320643850291,LegCurl
1,wrist,1,0.49375,0.49625,0.501625,0.50043125,0.4984375,0.4931624999999999,0.5001894233473576,LegCurl
1,wrist,1,0.506125,0.505,0.502125,0.4977375,0.4971875,0.49195,0.4988801156430505,LegCurl
1,wrist,1,0.500875,0.5158750000000001,0.4945,0.50171875,0.4967562499999999,0.49671875,0.4977041412720456,LegCurl
1,wrist,1,0.5001249999999999,0.497,0.502375,0.4967562499999999,0.49828125,0.50175625,0.4962948335677075,LegCurl
1,wrist,1,0.50125,0.4987499999999999,0.499625,0.49984375,0.4984,0.49890625,0.4948855258633693,LegCurl
1,wrist,1,0.5078750000000001,0.502875,0.4997499999999999,0.499375,0.49890625,0.50035,0.4968428848257288,LegCurl
1,wrist,1,0.5077499999999999,0.5035000000000001,0.4985,0.49953125,0.4999625,0.50105625,0.4978335771213906,LegCurl
1,wrist,1,0.491375,0.490875,0.50325,0.49789375,0.501525,0.50081875,0.4984909360837191,LegCurl
1,wrist,1,0.501375,0.499125,0.5002500000000001,0.50261875,0.49886875,0.496525,0.4990149617127453,LegCurl
1,wrist,1,0.4938749999999999,0.5,0.502375,0.49805,0.5,0.50008125,0.5000056540084071,LegCurl
1,wrist,1,0.502,0.5,0.4992499999999999,0.49991875,0.49949375,0.5001187500000001,0.500196346304069,LegCurl
1,wrist,1,0.50075,0.501125,0.4988749999999999,0.4994125,0.5003125,0.5,0.5000537052664284,LegCurl
1,wrist,1,0.5035000000000001,0.5025000000000001,0.5025000000000001,0.49921875,0.49976875,0.50081875,0.4994777308954236,LegCurl
1,wrist,1,0.502625,0.4978749999999999,0.4978749999999999,0.50241875,0.49965,0.50023125,0.5001017565244188,LegCurl
1,wrist,1,0.49625,0.497125,0.503,0.4992562499999999,0.5006625,0.50043125,0.5007591154867472,LegCurl
1,wrist,1,0.4978749999999999,0.497625,0.500375,0.50074375,0.5006625,0.4999625,0.5000164744491068,LegCurl
1,wrist,1,0.499875,0.4983749999999999,0.503125,0.50019375,0.50074375,0.49976875,0.5013405000781019,LegCurl
1,wrist,1,0.497625,0.4997499999999999,0.501125,0.49991875,0.5005875000000001,0.49886875,0.5015978590404304,LegCurl
1,wrist,1,0.502125,0.502625,0.499375,0.4998812499999999,0.50055,0.50043125,0.5012218846694566,LegCurl
1,wrist,1,0.4995,0.4987499999999999,0.50275,0.49859375,0.5015625,0.5012875,0.5000792436317851,LegCurl
1,wrist,1,0.502,0.5035000000000001,0.5,0.499725,0.50074375,0.5003125,0.5010366025941136,LegCurl
1,wrist,1,0.4942499999999999,0.4947499999999999,0.5041249999999999,0.5003125,0.50035,0.50078125,0.5007606282231087,LegCurl
1,wrist,1,0.50475,0.505875,0.497,0.5009,0.49984375,0.49976875,0.500884653852135,LegCurl
1,wrist,1,0.500375,0.4942499999999999,0.5025000000000001,0.499725,0.500975,0.500275,0.4982068518519091,LegCurl
1,wrist,1,0.50075,0.502875,0.499625,0.50081875,0.50105625,0.49918125,0.4993641467417279,LegCurl
1,wrist,1,0.498,0.4992499999999999,0.5002500000000001,0.498125,0.5015999999999999,0.50140625,0.4994214416315779,LegCurl
1,wrist,1,0.506,0.4995,0.5015,0.4990625,0.50144375,0.5011312499999999,0.4993454031880635,LegCurl
1,wrist,1,0.493625,0.494625,0.502125,0.5007,0.50234375,0.49890625,0.4998026980778823,LegCurl
1,wrist,1,0.509625,0.509875,0.49675,0.5006625,0.5003125,0.49796875,0.4989933263010345,LegCurl
1,wrist,1,0.499125,0.501125,0.50175,0.5005062499999999,0.49945,0.50105625,0.4996172878575201,LegCurl
1,wrist,1,0.503375,0.503375,0.4985,0.49921875,0.4993375,0.50206875,0.5009079160807033,LegCurl
1,wrist,1,0.5002500000000001,0.499,0.503,0.49800625,0.5001187500000001,0.5021875,0.5007652109705222,LegCurl
1,wrist,1,0.496625,0.493125,0.501125,0.5005875000000001,0.5000374999999999,0.50116875,0.5012558391936744,LegCurl
1,wrist,1,0.5001249999999999,0.4978749999999999,0.5025000000000001,0.4998812499999999,0.50035,0.49886875,0.5005464674168266,LegCurl
1,wrist,1,0.5045,0.50625,0.4992499999999999,0.50324375,0.4993,0.49805,0.5006370956399788,LegCurl
1,wrist,1,0.5002500000000001,0.50225,0.50125,0.4996125,0.4999625,0.5012875,0.5003277238631311,LegCurl
1,wrist,1,0.4943749999999999,0.4915,0.502625,0.49883125,0.50078125,0.50175625,0.498585018752981,LegCurl
1,wrist,1,0.50525,0.505,0.498625,0.50199375,0.49991875,0.49805,0.4993756469761332,LegCurl
1,wrist,1,0.505,0.507,0.49775,0.5022249999999999,0.50008125,0.4981624999999999,0.5005662751992854,LegCurl
1,wrist,1,0.4985,0.4997499999999999,0.502375,0.5011312499999999,0.4998812499999999,0.50074375,0.5013235700891042,LegCurl
1,wrist,1,0.4912499999999999,0.490125,0.505875,0.49991875,0.50078125,0.50148125,0.5017475316455898,LegCurl
1,wrist,1,0.504625,0.5055,0.499625,0.50488125,0.4990625,0.49695625,0.5017714932021065,LegCurl
1,wrist,1,0.494625,0.498625,0.502375,0.49984375,0.50035,0.5011312499999999,0.5018287880919253,LegCurl
1,wrist,1,0.494875,0.495375,0.502125,0.49800625,0.50085625,0.50241875,0.5011527496484108,LegCurl
1,wrist,1,0.499875,0.495625,0.5038750000000001,0.4977375,0.5006625,0.50081875,0.5010767112048964,LegCurl
1,wrist,1,0.502,0.503625,0.4995,0.500625,0.5,0.4999625,0.5008673394280486,LegCurl
1,wrist,1,0.5015,0.4982499999999999,0.502125,0.4974625,0.5015625,0.5015625,0.5006579676512318,LegCurl
1,wrist,1,0.503625,0.500875,0.50225,0.49949375,0.499725,0.5005875000000001,0.4989152625410507,LegCurl
1,wrist,1,0.49775,0.49625,0.499375,0.4993375,0.4998812499999999,0.500275,0.4987392240975362,LegCurl
1,wrist,1,0.497375,0.50175,0.501,0.4983625,0.50046875,0.5005062499999999,0.4999631856540218,LegCurl
1,wrist,1,0.506,0.5025000000000001,0.5,0.499725,0.49883125,0.5010125,0.5004204805438407,LegCurl
1,wrist,1,0.4985,0.5001249999999999,0.501625,0.4993,0.500625,0.5023062500000001,0.4995111087669929,LegCurl
1,wrist,1,0.501375,0.499625,0.5001249999999999,0.49945,0.50023125,0.50116875,0.5002350703235094,LegCurl
1,wrist,1,0.4974999999999999,0.49625,0.503,0.49875,0.50019375,0.5005062499999999,0.5008256985466617,LegCurl
1,wrist,1,0.503125,0.50275,0.4987499999999999,0.501525,0.4993375,0.498675,0.5009163267698139,LegCurl
1,wrist,1,0.49325,0.4943749999999999,0.504625,0.49828125,0.49976875,0.5007,0.5007069549929661,LegCurl
1,wrist,1,0.50175,0.503375,0.498125,0.50109375,0.499025,0.4989437499999999,0.5003975832161183,LegCurl
1,wrist,1,0.499875,0.4995,0.503375,0.497775,0.499025,0.501325,0.4999882114393015,LegCurl
1,wrist,1,0.50225,0.501375,0.4987499999999999,0.501325,0.49765625,0.5003875,0.5010788396624538,LegCurl
1,wrist,1,0.489625,0.4912499999999999,0.50625,0.4967562499999999,0.4996875,0.5012125000000001,0.500369467885606,LegCurl
1,wrist,1,0.495125,0.501875,0.4997499999999999,0.50081875,0.4990625,0.50019375,0.5002600961087582,LegCurl
1,wrist,1,0.487375,0.500875,0.504375,0.49148125,0.5003125,0.50366875,0.4991840576652437,LegCurl
1,wrist,1,0.5155000000000001,0.50875,0.4988749999999999,0.5037874999999999,0.49261875,0.50285,0.4991413525550937,LegCurl
1,wrist,1,0.510125,0.50575,0.4985,0.49273125,0.4986312499999999,0.50883125,0.4981995061728793,LegCurl
1,wrist,1,0.508375,0.499375,0.5005,0.49703125,0.49965,0.50671875,0.4978740545397935,LegCurl
1,wrist,1,0.483,0.485625,0.506,0.49453125,0.5023062500000001,0.5012125000000001,0.4989152695734054,LegCurl
1,wrist,1,0.510375,0.500375,0.5037499999999999,0.50456875,0.496525,0.4958625,0.4987231512736529,LegCurl
1,wrist,1,0.494875,0.500625,0.496875,0.5019125,0.4978499999999999,0.49793125,0.4992310329739314,LegCurl
1,wrist,1,0.504375,0.5045,0.4997499999999999,0.4978499999999999,0.5007,0.50125,0.5003055813408457,LegCurl
1,wrist,1,0.495,0.491375,0.50275,0.4973812499999999,0.5016375,0.50215,0.4996134630411242,LegCurl
1,wrist,1,0.503,0.494875,0.501875,0.4971875,0.501875,0.49793125,0.4999880114080384,LegCurl
1,wrist,1,0.499625,0.504,0.498625,0.5025,0.49914375,0.49515625,0.5002292264416504,LegCurl
1,wrist,1,0.508625,0.507125,0.499875,0.50085625,0.4994125,0.49921875,0.4990371081418979,LegCurl
1,wrist,1,0.492625,0.496875,0.496375,0.49828125,0.50109375,0.50140625,0.4991783231755097,LegCurl
1,wrist,1,0.5035000000000001,0.500625,0.50525,0.496875,0.50144375,0.5012125000000001,0.4998195382090906,LegCurl
1,wrist,1,0.5041249999999999,0.501375,0.497,0.50335625,0.49851875,0.4998812499999999,0.5008274199093692,LegCurl
1,wrist,1,0.49775,0.497625,0.501625,0.4975374999999999,0.50109375,0.5012875,0.5007019682763144,LegCurl
1,wrist,1,0.501125,0.5,0.4997499999999999,0.49965,0.5007,0.5005875000000001,0.500709849976562,LegCurl
1,wrist,1,0.4957499999999999,0.496125,0.5038750000000001,0.4998812499999999,0.5010125,0.5003875,0.5009843983435072,LegCurl
1,wrist,1,0.499375,0.4982499999999999,0.500375,0.5012125000000001,0.501325,0.4984375,0.5012589467104214,LegCurl
1,wrist,1,0.49,0.495125,0.502875,0.4984,0.501325,0.4990625,0.5005668284107,LegCurl
1,wrist,1,0.50875,0.50575,0.4985,0.5030875,0.5,0.497775,0.4984413767776141,LegCurl
1,wrist,1,0.4955,0.499875,0.500875,0.4994125,0.5009375,0.49980625,0.4993159251445594,LegCurl
1,wrist,1,0.501625,0.4992499999999999,0.499875,0.5010125,0.50019375,0.49953125,0.4987904735114736,LegCurl
1,wrist,1,0.4995,0.4982499999999999,0.501625,0.49800625,0.5015999999999999,0.4992562499999999,0.4977316885450855,LegCurl
1,wrist,1,0.50175,0.4995,0.501375,0.5010125,0.50023125,0.49859375,0.4986062369119997,LegCurl
1,wrist,1,0.49725,0.4974999999999999,0.502125,0.49828125,0.5015999999999999,0.49991875,0.4996474519456116,LegCurl
1,wrist,1,0.5042500000000001,0.5002500000000001,0.4987499999999999,0.50140625,0.50043125,0.4986312499999999,0.5000886669791924,LegCurl
1,wrist,1,0.4988749999999999,0.501875,0.503,0.4987125,0.50105625,0.4995687499999999,0.5003298820128044,LegCurl
1,wrist,1,0.4992499999999999,0.4982499999999999,0.4978749999999999,0.5023062500000001,0.50035,0.4999625,0.5011044303797496,LegCurl
1,wrist,1,0.4985,0.498125,0.5015,0.4987874999999999,0.5006625,0.49918125,0.5009123120799971,LegCurl
1,wrist,1,0.504875,0.502,0.499125,0.50206875,0.5,0.4991,0.5005201937802757,LegCurl
1,wrist,1,0.4938749999999999,0.495375,0.501125,0.49945,0.501525,0.4998812499999999,0.5014280754805233,LegCurl
1,wrist,1,0.503,0.5002500000000001,0.5005,0.4999625,0.500975,0.49831875,0.5012026238474685,LegCurl
1,wrist,1,0.500875,0.500875,0.500375,0.50206875,0.5003125,0.4984375,0.5006771722143827,LegCurl
1,wrist,1,0.506,0.5077499999999999,0.497,0.50136875,0.50023125,0.4989875,0.5012183872479945,LegCurl
1,wrist,1,0.499375,0.498125,0.5025000000000001,0.5005062499999999,0.4996875,0.5005062499999999,0.501526268948242,LegCurl
1,wrist,1,0.4942499999999999,0.490875,0.50325,0.4986312499999999,0.50140625,0.4994125,0.499767483981854,LegCurl
1,wrist,1,0.499375,0.495375,0.50125,0.501525,0.50085625,0.4974625,0.4994420323487681,LegCurl
1,wrist,1,0.50975,0.5118750000000001,0.49725,0.50293125,0.4992562499999999,0.49699375,0.5002165807157134,LegCurl
1,wrist,1,0.505625,0.506625,0.499125,0.5018375,0.49824375,0.50109375,0.4997244624159609,LegCurl
1,wrist,1,0.49325,0.49,0.504,0.499375,0.499375,0.5023062500000001,0.5002656774495728,LegCurl
1,wrist,1,0.490625,0.48925,0.506625,0.50055,0.5009375,0.5001187500000001,0.5002402258165181,LegCurl
1,wrist,1,0.512625,0.50075,0.4947499999999999,0.50293125,0.500275,0.49601875,0.5009479320988369,LegCurl
1,wrist,1,0.510125,0.51725,0.5005,0.50335625,0.50023125,0.49805,0.4999218874043474,LegCurl
1,wrist,1,0.488875,0.490625,0.502125,0.5010125,0.50043125,0.501875,0.4999291760431913,LegCurl
1,wrist,1,0.492875,0.49325,0.506125,0.49796875,0.5012125000000001,0.49918125,0.5010364646820662,LegCurl
1,wrist,1,0.50325,0.50725,0.5045,0.50043125,0.5000374999999999,0.49875,0.5009104199875767,LegCurl
1,wrist,1,0.497375,0.498625,0.4992499999999999,0.50234375,0.500275,0.5007,0.5006177086264205,LegCurl
1,wrist,1,0.505375,0.4983749999999999,0.501375,0.49828125,0.50116875,0.4993,0.5011583305985977,LegCurl
1,wrist,1,0.501,0.506875,0.501,0.5011312499999999,0.5003875,0.5003125,0.4994989525707749,LegCurl
1,wrist,1,0.501125,0.4983749999999999,0.50125,0.49953125,0.4996125,0.50109375,0.5003395745429521,LegCurl
1,wrist,1,0.496375,0.496125,0.50175,0.50015625,0.4998812499999999,0.5003875,0.5008801965151293,LegCurl
1,wrist,1,0.501875,0.50075,0.4983749999999999,0.50046875,0.4984,0.5015625,0.5003208184873374,LegCurl
1,wrist,1,0.4947499999999999,0.4997499999999999,0.50125,0.4964437499999999,0.50046875,0.50456875,0.5001614404595146,LegCurl
1,wrist,1,0.500875,0.5005,0.4985,0.50023125,0.4993375,0.50293125,0.5003020624316918,LegCurl
1,wrist,1,0.497,0.4978749999999999,0.501875,0.49918125,0.5000374999999999,0.5044124999999999,0.499742684403869,LegCurl
1,wrist,1,0.5037499999999999,0.501625,0.499875,0.4989875,0.49949375,0.50328125,0.5000833063760461,LegCurl
1,wrist,1,0.5,0.4947499999999999,0.5038750000000001,0.49875,0.50015625,0.5032,0.4997572616815567,LegCurl
1,wrist,1,0.498125,0.506625,0.496625,0.5040250000000001,0.49945,0.50144375,0.4996645503204005,LegCurl
1,wrist,1,0.505,0.5041249999999999,0.50075,0.4971125,0.5003125,0.5030875,0.5000051722926088,LegCurl
1,wrist,1,0.493125,0.4952499999999999,0.5025000000000001,0.49976875,0.4996875,0.50375,0.5010124609314526,LegCurl
1,wrist,1,0.4985,0.493375,0.50175,0.4999625,0.50035,0.502575,0.5010864162369632,LegCurl
1,wrist,1,0.5038750000000001,0.502875,0.502125,0.50008125,0.49820625,0.4994125,0.5021270382091403,LegCurl
1,wrist,1,0.497375,0.4965,0.504,0.4991,0.49761875,0.50105625,0.5019676601813174,LegCurl
1,wrist,1,0.50525,0.5001249999999999,0.498125,0.50175625,0.4973812499999999,0.50019375,0.5018082821534947,LegCurl
1,wrist,1,0.49175,0.493125,0.505375,0.4947249999999999,0.49991875,0.49991875,0.5011822374590051,LegCurl
1,wrist,1,0.502875,0.496125,0.50075,0.50055,0.4993,0.49831875,0.5006228594311823,LegCurl
1,wrist,1,0.499375,0.48,0.50875,0.49726875,0.4992562499999999,0.4931624999999999,0.5000301480700572,LegCurl
1,wrist,1,0.506625,0.507625,0.50125,0.51140625,0.49296875,0.4864437499999999,0.4963041033755677,LegCurl
1,wrist,1,0.498125,0.5117499999999999,0.49675,0.5083625,0.4952375,0.4884,0.4969780586810782,LegCurl
1,wrist,1,0.4947499999999999,0.4974999999999999,0.50225,0.4953125,0.49855625,0.4965625,0.4961520139865887,LegCurl
1,wrist,1,0.502375,0.50325,0.502,0.49949375,0.4990625,0.4975,0.4965593026254326,LegCurl
1,wrist,1,0.5075000000000001,0.501,0.4952499999999999,0.500625,0.49914375,0.4993375,0.4965999245976097,LegCurl
1,wrist,1,0.4957499999999999,0.50275,0.50075,0.49574375,0.5021875,0.49855625,0.496940546569787,LegCurl
1,wrist,1,0.502375,0.492125,0.504625,0.4965625,0.5007,0.499375,0.4981145018753285,LegCurl
1,wrist,1,0.4974999999999999,0.506,0.502375,0.5012125000000001,0.4991,0.49758125,0.4981217905141724,LegCurl
1,wrist,1,0.4965,0.501,0.4988749999999999,0.4995687499999999,0.49805,0.497225,0.4992957458196829,LegCurl
1,wrist,1,0.5037499999999999,0.506375,0.50175,0.50043125,0.49730625,0.4992562499999999,0.49953636779186,LegCurl
1,wrist,1,0.498625,0.493625,0.501625,0.4999625,0.498675,0.50078125,0.4998769897640372,LegCurl
1,wrist,1,0.50125,0.4995,0.501375,0.5003875,0.49945,0.49890625,0.4997509450695477,LegCurl
1,wrist,1,0.49725,0.50125,0.500625,0.50074375,0.5010125,0.500625,0.5009582337083915,LegCurl
1,wrist,1,0.49775,0.4992499999999999,0.499375,0.49918125,0.50234375,0.50148125,0.4998655223472665,LegCurl
1,wrist,1,0.5045,0.5,0.499875,0.499725,0.50144375,0.4994125,0.5003993518518595,LegCurl
1,wrist,1,0.492125,0.496875,0.50575,0.49890625,0.50175625,0.4984,0.4993228598218722,LegCurl
1,wrist,1,0.5005,0.496625,0.5,0.50136875,0.50023125,0.49984375,0.4987130344585205,LegCurl
1,wrist,1,0.502875,0.498125,0.4995,0.50136875,0.50023125,0.49984375,0.4992032090951999,LegCurl
1,wrist,1,0.495625,0.4982499999999999,0.502125,0.49820625,0.5006625,0.50023125,0.4992267170651815,LegCurl
1,wrist,1,0.50675,0.5035000000000001,0.4985,0.50234375,0.4991,0.49980625,0.5000835583684966,LegCurl
1,wrist,1,0.496125,0.4978749999999999,0.50175,0.496525,0.501325,0.5007,0.4994070663385093,LegCurl
1,wrist,1,0.50175,0.50075,0.4987499999999999,0.5028875,0.4998812499999999,0.499025,0.500030574308491,LegCurl
1,wrist,1,0.49625,0.502375,0.50275,0.49820625,0.50175625,0.5009375,0.499587415611837,LegCurl
1,wrist,1,0.501625,0.4957499999999999,0.502,0.500625,0.5011312499999999,0.501525,0.5001109235818187,LegCurl
1,wrist,1,0.4982499999999999,0.5002500000000001,0.504625,0.49886875,0.5027750000000001,0.499725,0.5003010982184671,LegCurl
1,wrist,1,0.50225,0.492375,0.500375,0.50055,0.5023062500000001,0.4995687499999999,0.5005579395218132,LegCurl
1,wrist,1,0.4988749999999999,0.5065000000000001,0.4983749999999999,0.5028875,0.50140625,0.49574375,0.4997814474917948,LegCurl
1,wrist,1,0.5015,0.500875,0.4997499999999999,0.4998812499999999,0.50055,0.50125,0.5003049554618075,LegCurl
1,wrist,1,0.4915,0.49225,0.505,0.4989437499999999,0.5010125,0.50144375,0.5002284634317893,LegCurl
1,wrist,1,0.506125,0.4965,0.50125,0.50148125,0.500975,0.49824375,0.5007519714017709,LegCurl
1,wrist,1,0.496125,0.50975,0.497625,0.50273125,0.5006625,0.4969125,0.5002421460384503,LegCurl
1,wrist,1,0.5051249999999999,0.507375,0.499625,0.49851875,0.50074375,0.5025375,0.5006323206750987,LegCurl
1,wrist,1,0.501625,0.509625,0.4978749999999999,0.49965,0.5003875,0.4992562499999999,0.5005558286451114,LegCurl
1,wrist,1,0.5,0.507625,0.497375,0.4991,0.500625,0.5005875000000001,0.5006126699484263,LegCurl
